Set	Gene
n_Ab	ENSG00000136051
n_Ab	ENSG00000075856
n_Ab	ENSG00000136003
n_Ab	ENSG00000084112
n_Ab	ENSG00000166111
n_Ab	ENSG00000135093
n_Ab	ENSG00000110906
n_Ab	ENSG00000151148
n_Ab	ENSG00000076513
n_Ab	ENSG00000122970
n_Ab	ENSG00000111229
n_Ab	ENSG00000111237
n_Ab	ENSG00000186298
n_Ab	ENSG00000089234
Ab	ENSG00000089248
Ab	ENSG00000089169
n_Ab	ENSG00000111344
n_Ab	ENSG00000123064
n_Ab	ENSG00000186815
Ab	ENSG00000111412
n_Ab	ENSG00000135119
Ab	ENSG00000088992
n_Ab	ENSG00000089220
n_Ab	ENSG00000139767
Ab	ENSG00000152137
Ab	ENSG00000224982
n_Ab	ENSG00000122966
Ab	ENSG00000089154
n_Ab	ENSG00000170855
n_Ab	ENSG00000157895
Ab	ENSG00000110931
Ab	ENSG00000188735
n_Ab	ENSG00000139726
Ab	ENSG00000090975
Ab	ENSG00000139697
n_Ab	ENSG00000183955
Ab	ENSG00000119242
n_Ab	ENSG00000139364
n_Ab	ENSG00000256193
n_Ab	ENSG00000151948
n_Ab	ENSG00000183495
n_Ab	ENSG00000184967
Ab	ENSG00000247077
n_Ab	ENSG00000090615
n_Ab	ENSG00000196199
Ab	ENSG00000278291
n_Ab	ENSG00000173141
n_Ab	ENSG00000165487
Ab	ENSG00000139496
Ab	ENSG00000132932
n_Ab	ENSG00000122033
n_Ab	ENSG00000186184
n_Ab	ENSG00000132952
n_Ab	ENSG00000120694
n_Ab	ENSG00000139597
n_Ab	ENSG00000172915
n_Ab	ENSG00000133083
n_Ab	ENSG00000133103
n_Ab	ENSG00000102738
n_Ab	ENSG00000120688
Ab	ENSG00000172766
n_Ab	ENSG00000120675
n_Ab	ENSG00000133114
n_Ab	ENSG00000188342
n_Ab	ENSG00000102468
n_Ab	ENSG00000102547
n_Ab	ENSG00000102753
n_Ab	ENSG00000136104
Ab	ENSG00000102786
n_Ab	ENSG00000165416
n_Ab	ENSG00000136099
n_Ab	ENSG00000083544
n_Ab	ENSG00000184226
n_Ab	ENSG00000136160
n_Ab	ENSG00000136158
n_Ab	ENSG00000165300
n_Ab	ENSG00000134873
Ab	ENSG00000102595
n_Ab	ENSG00000185352
n_Ab	ENSG00000139793
n_Ab	ENSG00000125249
Ab	ENSG00000152767
n_Ab	ENSG00000134882
Ab	ENSG00000175198
Ab	ENSG00000139826
n_Ab	ENSG00000134905
n_Ab	ENSG00000068650
n_Ab	ENSG00000126217
n_Ab	ENSG00000126226
n_Ab	ENSG00000139842
n_Ab	ENSG00000150403
Ab	ENSG00000100814
Ab	ENSG00000259001
n_Ab	ENSG00000129484
n_Ab	ENSG00000258441
n_Ab	ENSG00000092201
n_Ab	ENSG00000155463
n_Ab	ENSG00000179933
n_Ab	ENSG00000129473
n_Ab	ENSG00000100836
n_Ab	ENSG00000166091
n_Ab	ENSG00000129460
Ab	ENSG00000100884
n_Ab	ENSG00000100908
n_Ab	ENSG00000213928
n_Ab	ENSG00000254505
Ab	ENSG00000100445
Ab	ENSG00000168952
Ab	ENSG00000176165
n_Ab	ENSG00000186960
n_Ab	ENSG00000196792
n_Ab	ENSG00000100478
n_Ab	ENSG00000092148
n_Ab	ENSG00000100883
n_Ab	ENSG00000100902
n_Ab	ENSG00000100916
n_Ab	ENSG00000100485
n_Ab	ENSG00000012983
n_Ab	ENSG00000198513
n_Ab	ENSG00000151748
Ab	ENSG00000100503
n_Ab	ENSG00000100505
n_Ab	ENSG00000180998
n_Ab	ENSG00000197930
Ab	ENSG00000073712
n_Ab	ENSG00000100528
n_Ab	ENSG00000197045
Ab	ENSG00000100532
n_Ab	ENSG00000020577
n_Ab	ENSG00000126775
n_Ab	ENSG00000070367
Ab	ENSG00000259969
n_Ab	ENSG00000100567
Ab	ENSG00000257621
n_Ab	ENSG00000100644
n_Ab	ENSG00000139973
n_Ab	ENSG00000054654
n_Ab	ENSG00000070182
n_Ab	ENSG00000258289
n_Ab	ENSG00000139998
n_Ab	ENSG00000100554
Ab	ENSG00000100564
n_Ab	ENSG00000100568
Ab	ENSG00000198732
n_Ab	ENSG00000213463
n_Ab	ENSG00000133997
Ab	ENSG00000006432
n_Ab	ENSG00000100731
n_Ab	ENSG00000182732
n_Ab	ENSG00000176903
n_Ab	ENSG00000205659
n_Ab	ENSG00000165898
n_Ab	ENSG00000119682
n_Ab	ENSG00000119596
Ab	ENSG00000119689
n_Ab	ENSG00000198208
n_Ab	ENSG00000170348
n_Ab	ENSG00000140044
Ab	ENSG00000119669
n_Ab	ENSG00000198894
n_Ab	ENSG00000165548
n_Ab	ENSG00000177108
Ab	ENSG00000100577
Ab	ENSG00000100580
n_Ab	ENSG00000100591
Ab	ENSG00000100596
n_Ab	ENSG00000119705
n_Ab	ENSG00000211448
Ab	ENSG00000165417
Ab	ENSG00000140022
n_Ab	ENSG00000071537
n_Ab	ENSG00000100722
n_Ab	ENSG00000100784
n_Ab	ENSG00000133943
n_Ab	ENSG00000183648
n_Ab	ENSG00000140090
n_Ab	ENSG00000165943
Ab	ENSG00000012963
n_Ab	ENSG00000133958
Ab	ENSG00000165949
n_Ab	ENSG00000119632
n_Ab	ENSG00000247092
n_Ab	ENSG00000227051
n_Ab	ENSG00000066739
n_Ab	ENSG00000090060
n_Ab	ENSG00000100749
n_Ab	ENSG00000127152
n_Ab	ENSG00000036530
n_Ab	ENSG00000196405
n_Ab	ENSG00000100811
n_Ab	ENSG00000197119
n_Ab	ENSG00000225746
n_Ab	ENSG00000197102
n_Ab	ENSG00000156381
n_Ab	ENSG00000100664
Ab	ENSG00000166166
n_Ab	ENSG00000126214
n_Ab	ENSG00000256053
n_Ab	ENSG00000088808
n_Ab	ENSG00000258986
Ab	ENSG00000203485
n_Ab	ENSG00000184990
n_Ab	ENSG00000099814
n_Ab	ENSG00000185567
Ab	ENSG00000183828
n_Ab	ENSG00000179364
Ab	ENSG00000182979
n_Ab	ENSG00000128739
n_Ab	ENSG00000166206
n_Ab	ENSG00000186297
n_Ab	ENSG00000128731
n_Ab	ENSG00000104059
Ab	ENSG00000198690
Ab	ENSG00000169926
n_Ab	ENSG00000176454
Ab	ENSG00000175265
n_Ab	ENSG00000021776
n_Ab	ENSG00000198146
Ab	ENSG00000134138
Ab	ENSG00000166073
Ab	ENSG00000128829
n_Ab	ENSG00000128928
n_Ab	ENSG00000140320
n_Ab	ENSG00000104142
n_Ab	ENSG00000187446
Ab	ENSG00000137806
n_Ab	ENSG00000137815
n_Ab	ENSG00000137825
n_Ab	ENSG00000103932
n_Ab	ENSG00000137814
Ab	ENSG00000128881
Ab	ENSG00000159459
Ab	ENSG00000166946
n_Ab	ENSG00000067369
n_Ab	ENSG00000140259
Ab	ENSG00000104133
n_Ab	ENSG00000185880
n_Ab	ENSG00000138606
n_Ab	ENSG00000104047
n_Ab	ENSG00000092439
n_Ab	ENSG00000140280
n_Ab	ENSG00000166477
n_Ab	ENSG00000069956
n_Ab	ENSG00000137766
Ab	ENSG00000260916
n_Ab	ENSG00000137871
Ab	ENSG00000140262
n_Ab	ENSG00000140262
Ab	ENSG00000137845
Ab	ENSG00000128923
n_Ab	ENSG00000157450
n_Ab	ENSG00000140307
n_Ab	ENSG00000140299
Ab	ENSG00000128915
n_Ab	ENSG00000185088
n_Ab	ENSG00000166128
n_Ab	ENSG00000103657
n_Ab	ENSG00000028528
Ab	ENSG00000157734
Ab	ENSG00000166794
n_Ab	ENSG00000074696
n_Ab	ENSG00000174485
Ab	ENSG00000103591
n_Ab	ENSG00000033800
n_Ab	ENSG00000137817
n_Ab	ENSG00000140488
n_Ab	ENSG00000213614
Ab	ENSG00000067141
n_Ab	ENSG00000167178
n_Ab	ENSG00000129009
n_Ab	ENSG00000138623
n_Ab	ENSG00000138629
Ab	ENSG00000140497
n_Ab	ENSG00000178761
Ab	ENSG00000140365
Ab	ENSG00000140400
n_Ab	ENSG00000169410
n_Ab	ENSG00000177971
n_Ab	ENSG00000140386
n_Ab	ENSG00000117906
n_Ab	ENSG00000140403
n_Ab	ENSG00000166557
n_Ab	ENSG00000086666
n_Ab	ENSG00000140406
n_Ab	ENSG00000214575
n_Ab	ENSG00000103723
n_Ab	ENSG00000169609
n_Ab	ENSG00000259494
Ab	ENSG00000157823
n_Ab	ENSG00000185043
n_Ab	ENSG00000140575
n_Ab	ENSG00000184056
n_Ab	ENSG00000185518
n_Ab	ENSG00000185442
n_Ab	ENSG00000183060
Ab	ENSG00000131871
n_Ab	ENSG00000184277
n_Ab	ENSG00000161980
n_Ab	ENSG00000103152
n_Ab	ENSG00000086506
n_Ab	ENSG00000007392
n_Ab	ENSG00000090565
n_Ab	ENSG00000197562
n_Ab	ENSG00000172366
n_Ab	ENSG00000127580
n_Ab	ENSG00000103260
n_Ab	ENSG00000103254
n_Ab	ENSG00000103253
n_Ab	ENSG00000103245
n_Ab	ENSG00000103227
Ab	ENSG00000007520
n_Ab	ENSG00000090581
n_Ab	ENSG00000059145
n_Ab	ENSG00000103024
n_Ab	ENSG00000255198
n_Ab	ENSG00000127554
n_Ab	ENSG00000127561
n_Ab	ENSG00000065057
n_Ab	ENSG00000167964
n_Ab	ENSG00000184207
n_Ab	ENSG00000167969
n_Ab	ENSG00000162076
Ab	ENSG00000103145
Ab	ENSG00000103351
n_Ab	ENSG00000126602
Ab	ENSG00000103423
n_Ab	ENSG00000103415
Ab	ENSG00000118900
n_Ab	ENSG00000118898
n_Ab	ENSG00000103184
n_Ab	ENSG00000103174
n_Ab	ENSG00000033011
n_Ab	ENSG00000153446
n_Ab	ENSG00000187555
n_Ab	ENSG00000182108
n_Ab	ENSG00000184602
Ab	ENSG00000122299
n_Ab	ENSG00000103342
n_Ab	ENSG00000237515
n_Ab	ENSG00000140694
n_Ab	ENSG00000103512
n_Ab	ENSG00000179889
n_Ab	ENSG00000156968
n_Ab	ENSG00000166783
n_Ab	ENSG00000170540
n_Ab	ENSG00000103528
n_Ab	ENSG00000103544
n_Ab	ENSG00000174628
n_Ab	ENSG00000102897
n_Ab	ENSG00000103316
n_Ab	ENSG00000197006
n_Ab	ENSG00000122254
Ab	ENSG00000103365
n_Ab	ENSG00000090905
n_Ab	ENSG00000205629
n_Ab	ENSG00000188322
n_Ab	ENSG00000168488
n_Ab	ENSG00000178188
Ab	ENSG00000169682
n_Ab	ENSG00000169682
n_Ab	ENSG00000013364
n_Ab	ENSG00000174939
Ab	ENSG00000174943
n_Ab	ENSG00000149930
n_Ab	ENSG00000169592
Ab	ENSG00000149926
n_Ab	ENSG00000149925
Ab	ENSG00000149923
n_Ab	ENSG00000180035
n_Ab	ENSG00000180096
Ab	ENSG00000179958
n_Ab	ENSG00000179918
n_Ab	ENSG00000229809
Ab	ENSG00000156860
n_Ab	ENSG00000156860
n_Ab	ENSG00000080603
n_Ab	ENSG00000103496
n_Ab	ENSG00000167397
Ab	ENSG00000103507
n_Ab	ENSG00000103510
n_Ab	ENSG00000169900
n_Ab	ENSG00000155330
n_Ab	ENSG00000129636
Ab	ENSG00000102893
Ab	ENSG00000102910
Ab	ENSG00000166164
n_Ab	ENSG00000103479
Ab	ENSG00000166971
n_Ab	ENSG00000087258
n_Ab	ENSG00000167005
n_Ab	ENSG00000087263
Ab	ENSG00000198417
n_Ab	ENSG00000005194
n_Ab	ENSG00000103005
n_Ab	ENSG00000070770
n_Ab	ENSG00000103034
n_Ab	ENSG00000125107
n_Ab	ENSG00000125166
n_Ab	ENSG00000217555
n_Ab	ENSG00000183723
n_Ab	ENSG00000135720
n_Ab	ENSG00000172840
n_Ab	ENSG00000172831
Ab	ENSG00000172824
Ab	ENSG00000102974
n_Ab	ENSG00000102977
Ab	ENSG00000132600
n_Ab	ENSG00000184939
n_Ab	ENSG00000141076
n_Ab	ENSG00000213380
Ab	ENSG00000132604
n_Ab	ENSG00000168872
n_Ab	ENSG00000103051
n_Ab	ENSG00000189091
n_Ab	ENSG00000157368
n_Ab	ENSG00000224470
n_Ab	ENSG00000103035
n_Ab	ENSG00000153774
n_Ab	ENSG00000065427
n_Ab	ENSG00000166848
n_Ab	ENSG00000171724
n_Ab	ENSG00000166454
n_Ab	ENSG00000103160
n_Ab	ENSG00000135709
n_Ab	ENSG00000140941
n_Ab	ENSG00000154118
n_Ab	ENSG00000051523
n_Ab	ENSG00000167508
n_Ab	ENSG00000260630
n_Ab	ENSG00000198931
n_Ab	ENSG00000178773
Ab	ENSG00000131165
Ab	ENSG00000185324
n_Ab	ENSG00000075399
n_Ab	ENSG00000140995
n_Ab	ENSG00000141013
n_Ab	ENSG00000272636
n_Ab	ENSG00000177370
n_Ab	ENSG00000159842
n_Ab	ENSG00000108953
n_Ab	ENSG00000132376
n_Ab	ENSG00000132386
n_Ab	ENSG00000185924
n_Ab	ENSG00000132361
n_Ab	ENSG00000083457
Ab	ENSG00000074356
n_Ab	ENSG00000167740
n_Ab	ENSG00000132388
n_Ab	ENSG00000183018
Ab	ENSG00000141503
Ab	ENSG00000234327
n_Ab	ENSG00000108561
n_Ab	ENSG00000091592
n_Ab	ENSG00000091622
Ab	ENSG00000258315
n_Ab	ENSG00000040633
n_Ab	ENSG00000132507
n_Ab	ENSG00000132522
Ab	ENSG00000205544
Ab	ENSG00000129255
n_Ab	ENSG00000170043
n_Ab	ENSG00000179094
n_Ab	ENSG00000220205
n_Ab	ENSG00000166579
n_Ab	ENSG00000133026
n_Ab	ENSG00000170310
n_Ab	ENSG00000065559
n_Ab	ENSG00000006740
n_Ab	ENSG00000006744
Ab	ENSG00000109099
n_Ab	ENSG00000011295
n_Ab	ENSG00000181350
n_Ab	ENSG00000170160
n_Ab	ENSG00000141030
Ab	ENSG00000108551
n_Ab	ENSG00000133027
Ab	ENSG00000108557
n_Ab	ENSG00000175662
n_Ab	ENSG00000108591
n_Ab	ENSG00000141127
n_Ab	ENSG00000108641
n_Ab	ENSG00000108599
n_Ab	ENSG00000178307
n_Ab	ENSG00000141068
n_Ab	ENSG00000109083
Ab	ENSG00000004142
n_Ab	ENSG00000132581
Ab	ENSG00000108262
Ab	ENSG00000126653
n_Ab	ENSG00000176749
n_Ab	ENSG00000108684
n_Ab	ENSG00000267321
n_Ab	ENSG00000270647
n_Ab	ENSG00000271447
Ab	ENSG00000278535
n_Ab	ENSG00000276234
n_Ab	ENSG00000276023
n_Ab	ENSG00000275066
n_Ab	ENSG00000278053
Ab	ENSG00000278845
Ab	ENSG00000274211
n_Ab	ENSG00000277972
n_Ab	ENSG00000277258
n_Ab	ENSG00000125691
Ab	ENSG00000263874
n_Ab	ENSG00000108306
Ab	ENSG00000171532
n_Ab	ENSG00000131748
n_Ab	ENSG00000141741
Ab	ENSG00000126351
Ab	ENSG00000108349
n_Ab	ENSG00000108352
Ab	ENSG00000073584
n_Ab	ENSG00000186395
n_Ab	ENSG00000128422
Ab	ENSG00000141698
n_Ab	ENSG00000168259
Ab	ENSG00000167925
Ab	ENSG00000168610
n_Ab	ENSG00000033627
n_Ab	ENSG00000131462
n_Ab	ENSG00000108797
n_Ab	ENSG00000188554
Ab	ENSG00000091947
n_Ab	ENSG00000161654
n_Ab	ENSG00000168591
n_Ab	ENSG00000087152
n_Ab	ENSG00000131095
n_Ab	ENSG00000131094
Ab	ENSG00000184922
n_Ab	ENSG00000073969
n_Ab	ENSG00000108433
n_Ab	ENSG00000179673
Ab	ENSG00000159111
n_Ab	ENSG00000108439
n_Ab	ENSG00000159202
Ab	ENSG00000159210
n_Ab	ENSG00000198740
Ab	ENSG00000167085
n_Ab	ENSG00000121067
n_Ab	ENSG00000154945
n_Ab	ENSG00000011260
n_Ab	ENSG00000154975
Ab	ENSG00000153933
Ab	ENSG00000121064
n_Ab	ENSG00000153944
n_Ab	ENSG00000136451
n_Ab	ENSG00000264112
n_Ab	ENSG00000108395
n_Ab	ENSG00000153982
n_Ab	ENSG00000175155
n_Ab	ENSG00000141367
Ab	ENSG00000141378
n_Ab	ENSG00000062716
Ab	ENSG00000170832
n_Ab	ENSG00000141376
n_Ab	ENSG00000146872
Ab	ENSG00000136485
Ab	ENSG00000108588
n_Ab	ENSG00000198231
n_Ab	ENSG00000087191
Ab	ENSG00000198265
n_Ab	ENSG00000154217
n_Ab	ENSG00000196704
n_Ab	ENSG00000108946
n_Ab	ENSG00000154265
n_Ab	ENSG00000108984
n_Ab	ENSG00000133193
n_Ab	ENSG00000167863
n_Ab	ENSG00000125447
Ab	ENSG00000132470
n_Ab	ENSG00000132481
n_Ab	ENSG00000185262
n_Ab	ENSG00000161544
Ab	ENSG00000163597
Ab	ENSG00000182534
n_Ab	ENSG00000167889
n_Ab	ENSG00000167281
n_Ab	ENSG00000171298
n_Ab	ENSG00000181045
Ab	ENSG00000173818
n_Ab	ENSG00000224877
Ab	ENSG00000157637
n_Ab	ENSG00000182446
n_Ab	ENSG00000204237
n_Ab	ENSG00000214087
n_Ab	ENSG00000185359
Ab	ENSG00000183684
n_Ab	ENSG00000141552
n_Ab	ENSG00000169750
Ab	ENSG00000169733
n_Ab	ENSG00000169727
Ab	ENSG00000141551
n_Ab	ENSG00000181396
Ab	ENSG00000141568
n_Ab	ENSG00000101557
n_Ab	ENSG00000141433
n_Ab	ENSG00000118680
n_Ab	ENSG00000082397
n_Ab	ENSG00000206418
n_Ab	ENSG00000178127
n_Ab	ENSG00000128791
n_Ab	ENSG00000255112
n_Ab	ENSG00000154889
n_Ab	ENSG00000141385
n_Ab	ENSG00000128789
n_Ab	ENSG00000085415
n_Ab	ENSG00000168675
Ab	ENSG00000101654
n_Ab	ENSG00000167088
n_Ab	ENSG00000101752
n_Ab	ENSG00000134508
n_Ab	ENSG00000101782
n_Ab	ENSG00000118276
Ab	ENSG00000134758
n_Ab	ENSG00000172466
Ab	ENSG00000141429
Ab	ENSG00000141424
n_Ab	ENSG00000134759
n_Ab	ENSG00000134775
n_Ab	ENSG00000078142
n_Ab	ENSG00000132872
n_Ab	ENSG00000152217
n_Ab	ENSG00000152242
n_Ab	ENSG00000141622
n_Ab	ENSG00000101638
n_Ab	ENSG00000134030
Ab	ENSG00000141627
n_Ab	ENSG00000177576
n_Ab	ENSG00000167315
n_Ab	ENSG00000154832
n_Ab	ENSG00000082212
Ab	ENSG00000041353
n_Ab	ENSG00000091164
n_Ab	ENSG00000091157
n_Ab	ENSG00000177511
n_Ab	ENSG00000066926
Ab	ENSG00000074695
n_Ab	ENSG00000141664
n_Ab	ENSG00000171791
n_Ab	ENSG00000119541
Ab	ENSG00000206052
n_Ab	ENSG00000170677
Ab	ENSG00000141668
n_Ab	ENSG00000263958
n_Ab	ENSG00000075336
n_Ab	ENSG00000215421
n_Ab	ENSG00000180011
n_Ab	ENSG00000263146
n_Ab	ENSG00000166377
n_Ab	ENSG00000122490
n_Ab	ENSG00000101544
Ab	ENSG00000141934
n_Ab	ENSG00000129946
n_Ab	ENSG00000099821
n_Ab	ENSG00000070423
n_Ab	ENSG00000011304
n_Ab	ENSG00000175221
n_Ab	ENSG00000065268
n_Ab	ENSG00000160953
n_Ab	ENSG00000119559
n_Ab	ENSG00000115255
n_Ab	ENSG00000127540
n_Ab	ENSG00000129911
n_Ab	ENSG00000133275
n_Ab	ENSG00000104886
n_Ab	ENSG00000104904
n_Ab	ENSG00000099800
n_Ab	ENSG00000176490
Ab	ENSG00000125912
n_Ab	ENSG00000161082
n_Ab	ENSG00000105325
n_Ab	ENSG00000161091
n_Ab	ENSG00000186111
n_Ab	ENSG00000105278
n_Ab	ENSG00000167654
n_Ab	ENSG00000167657
n_Ab	ENSG00000089847
n_Ab	ENSG00000105255
n_Ab	ENSG00000008382
Ab	ENSG00000167680
n_Ab	ENSG00000185361
Ab	ENSG00000127663
n_Ab	ENSG00000130254
Ab	ENSG00000031823
n_Ab	ENSG00000125730
n_Ab	ENSG00000104880
n_Ab	ENSG00000090674
n_Ab	ENSG00000076826
n_Ab	ENSG00000076924
n_Ab	ENSG00000142459
n_Ab	ENSG00000183248
n_Ab	ENSG00000260001
n_Ab	ENSG00000178531
n_Ab	ENSG00000066044
n_Ab	ENSG00000167775
n_Ab	ENSG00000105088
Ab	ENSG00000080573
n_Ab	ENSG00000130813
Ab	ENSG00000130816
n_Ab	ENSG00000105364
n_Ab	ENSG00000065989
n_Ab	ENSG00000129355
n_Ab	ENSG00000129351
n_Ab	ENSG00000213339
n_Ab	ENSG00000142453
n_Ab	ENSG00000130733
n_Ab	ENSG00000105518
Ab	ENSG00000130159
Ab	ENSG00000095059
n_Ab	ENSG00000105576
n_Ab	ENSG00000123144
n_Ab	ENSG00000198356
n_Ab	ENSG00000105613
n_Ab	ENSG00000179271
n_Ab	ENSG00000104907
n_Ab	ENSG00000187556
Ab	ENSG00000132024
n_Ab	ENSG00000072062
n_Ab	ENSG00000123143
n_Ab	ENSG00000105135
n_Ab	ENSG00000074181
n_Ab	ENSG00000141867
n_Ab	ENSG00000011243
Ab	ENSG00000167461
Ab	ENSG00000085872
n_Ab	ENSG00000160113
n_Ab	ENSG00000127220
n_Ab	ENSG00000074855
n_Ab	ENSG00000130313
n_Ab	ENSG00000130477
n_Ab	ENSG00000007080
Ab	ENSG00000105643
n_Ab	ENSG00000105649
n_Ab	ENSG00000130520
Ab	ENSG00000130517
n_Ab	ENSG00000105700
n_Ab	ENSG00000006016
Ab	ENSG00000006015
n_Ab	ENSG00000223802
n_Ab	ENSG00000064545
n_Ab	ENSG00000254901
n_Ab	ENSG00000186010
n_Ab	ENSG00000250067
n_Ab	ENSG00000188171
Ab	ENSG00000169021
n_Ab	ENSG00000187135
n_Ab	ENSG00000105171
n_Ab	ENSG00000131943
n_Ab	ENSG00000105176
Ab	ENSG00000105185
n_Ab	ENSG00000245848
Ab	ENSG00000153879
n_Ab	ENSG00000257103
n_Ab	ENSG00000089335
n_Ab	ENSG00000105677
n_Ab	ENSG00000283907
n_Ab	ENSG00000004777
Ab	ENSG00000239382
n_Ab	ENSG00000105258
n_Ab	ENSG00000105254
Ab	ENSG00000126247
n_Ab	ENSG00000161281
n_Ab	ENSG00000167635
n_Ab	ENSG00000181666
Ab	ENSG00000011332
n_Ab	ENSG00000178982
Ab	ENSG00000161243
n_Ab	ENSG00000006712
n_Ab	ENSG00000063322
n_Ab	ENSG00000176396
n_Ab	ENSG00000105204
Ab	ENSG00000013275
n_Ab	ENSG00000128000
n_Ab	ENSG00000174521
n_Ab	ENSG00000269858
n_Ab	ENSG00000167601
Ab	ENSG00000105323
n_Ab	ENSG00000077348
n_Ab	ENSG00000105341
n_Ab	ENSG00000105404
Ab	ENSG00000079462
Ab	ENSG00000105429
n_Ab	ENSG00000124444
n_Ab	ENSG00000105771
n_Ab	ENSG00000167380
n_Ab	ENSG00000234906
n_Ab	ENSG00000104884
Ab	ENSG00000125744
Ab	ENSG00000185800
n_Ab	ENSG00000125755
Ab	ENSG00000176182
n_Ab	ENSG00000182013
n_Ab	ENSG00000160014
Ab	ENSG00000090372
n_Ab	ENSG00000181027
Ab	ENSG00000160007
n_Ab	ENSG00000130749
n_Ab	ENSG00000257704
n_Ab	ENSG00000105402
n_Ab	ENSG00000105373
n_Ab	ENSG00000105499
n_Ab	ENSG00000142227
n_Ab	ENSG00000105443
n_Ab	ENSG00000063180
Ab	ENSG00000087076
n_Ab	ENSG00000087074
n_Ab	ENSG00000104805
n_Ab	ENSG00000177380
Ab	ENSG00000104870
n_Ab	ENSG00000126464
n_Ab	ENSG00000126461
Ab	ENSG00000010361
n_Ab	ENSG00000104973
n_Ab	ENSG00000204653
Ab	ENSG00000169035
Ab	ENSG00000179820
n_Ab	ENSG00000105605
Ab	ENSG00000142408
n_Ab	ENSG00000170906
n_Ab	ENSG00000105619
n_Ab	ENSG00000105618
Ab	ENSG00000088038
Ab	ENSG00000105048
n_Ab	ENSG00000129990
n_Ab	ENSG00000160469
n_Ab	ENSG00000187902
n_Ab	ENSG00000196867
Ab	ENSG00000268182
n_Ab	ENSG00000121413
n_Ab	ENSG00000198131
n_Ab	ENSG00000283103
n_Ab	ENSG00000130726
n_Ab	ENSG00000130724
n_Ab	ENSG00000099326
n_Ab	ENSG00000125841
n_Ab	ENSG00000125826
n_Ab	ENSG00000101266
Ab	ENSG00000088833
n_Ab	ENSG00000125835
n_Ab	ENSG00000101361
n_Ab	ENSG00000101365
Ab	ENSG00000132635
n_Ab	ENSG00000132635
n_Ab	ENSG00000132670
n_Ab	ENSG00000215251
n_Ab	ENSG00000088899
n_Ab	ENSG00000088812
Ab	ENSG00000101222
n_Ab	ENSG00000088826
n_Ab	ENSG00000101265
n_Ab	ENSG00000089057
n_Ab	ENSG00000125772
n_Ab	ENSG00000089199
n_Ab	ENSG00000125827
n_Ab	ENSG00000182621
n_Ab	ENSG00000101247
n_Ab	ENSG00000125870
n_Ab	ENSG00000125868
Ab	ENSG00000125844
n_Ab	ENSG00000232838
Ab	ENSG00000101310
Ab	ENSG00000088930
n_Ab	ENSG00000125814
n_Ab	ENSG00000101463
n_Ab	ENSG00000101474
Ab	ENSG00000197586
n_Ab	ENSG00000100997
n_Ab	ENSG00000088356
n_Ab	ENSG00000171456
Ab	ENSG00000149600
Ab	ENSG00000101417
n_Ab	ENSG00000101421
Ab	ENSG00000125971
n_Ab	ENSG00000101460
Ab	ENSG00000198646
n_Ab	ENSG00000078804
n_Ab	ENSG00000131067
n_Ab	ENSG00000100991
n_Ab	ENSG00000126005
Ab	ENSG00000244005
n_Ab	ENSG00000125995
n_Ab	ENSG00000088367
n_Ab	ENSG00000101079
Ab	ENSG00000101347
n_Ab	ENSG00000118705
n_Ab	ENSG00000166619
n_Ab	ENSG00000132792
n_Ab	ENSG00000132821
n_Ab	ENSG00000101413
n_Ab	ENSG00000101438
n_Ab	ENSG00000101445
n_Ab	ENSG00000174306
n_Ab	ENSG00000196090
n_Ab	ENSG00000124193
n_Ab	ENSG00000132823
n_Ab	ENSG00000223891
n_Ab	ENSG00000124120
n_Ab	ENSG00000168734
n_Ab	ENSG00000101098
n_Ab	ENSG00000166913
Ab	ENSG00000124145
n_Ab	ENSG00000124155
n_Ab	ENSG00000100982
Ab	ENSG00000124160
n_Ab	ENSG00000080189
Ab	ENSG00000101040
n_Ab	ENSG00000158470
n_Ab	ENSG00000158480
n_Ab	ENSG00000244687
n_Ab	ENSG00000124243
n_Ab	ENSG00000101126
n_Ab	ENSG00000026559
n_Ab	ENSG00000101146
Ab	ENSG00000124225
n_Ab	ENSG00000124209
n_Ab	ENSG00000179242
n_Ab	ENSG00000149657
n_Ab	ENSG00000101181
n_Ab	ENSG00000101180
n_Ab	ENSG00000101198
n_Ab	ENSG00000101210
Ab	ENSG00000197114
Ab	ENSG00000203896
Ab	ENSG00000196700
n_Ab	ENSG00000203880
n_Ab	ENSG00000155304
n_Ab	ENSG00000180530
n_Ab	ENSG00000154640
Ab	ENSG00000154721
Ab	ENSG00000198862
n_Ab	ENSG00000159082
Ab	ENSG00000159110
n_Ab	ENSG00000159128
n_Ab	ENSG00000205758
n_Ab	ENSG00000205726
Ab	ENSG00000198743
n_Ab	ENSG00000159228
n_Ab	ENSG00000159231
n_Ab	ENSG00000159256
n_Ab	ENSG00000157538
Ab	ENSG00000157540
n_Ab	ENSG00000183036
n_Ab	ENSG00000157601
n_Ab	ENSG00000157617
n_Ab	ENSG00000160209
n_Ab	ENSG00000160213
Ab	ENSG00000160214
Ab	ENSG00000160226
n_Ab	ENSG00000184787
n_Ab	ENSG00000223768
n_Ab	ENSG00000142156
n_Ab	ENSG00000160284
Ab	ENSG00000160285
n_Ab	ENSG00000160294
n_Ab	ENSG00000160299
Ab	ENSG00000099968
n_Ab	ENSG00000015475
n_Ab	ENSG00000243156
n_Ab	ENSG00000183785
n_Ab	ENSG00000278558
n_Ab	ENSG00000183628
